,product_id,product_name,aisle,department
32062,46109,Silver Cream,cleaning products,household
32063,46143,Small Space Scrub Brush,cleaning products,household
32064,46158,Disinfecting Wipes Lemon Scent,cleaning products,household
32065,46184,Original Pre-Moistened Wipes,cleaning products,household
32066,46287,Crisp Linen Disinfectant Spray,cleaning products,household
32067,46316,Eucalyptus Daily Shower Cleaner,cleaning products,household
32068,46392,Bathroom Cleaner,cleaning products,household
32069,46458,99% Natural Multi Surface Everyday Cleaner,cleaning products,household
32070,46538,Shower Guard Daily Shower Cleaner,cleaning products,household
32071,46601,Lavender & Peach Multi-Surface Cleaner,cleaning products,household
32072,46621,Bio Scour Pads,cleaning products,household
32073,46657,Naked Sponges,cleaning products,household
32074,46672,Complete Clean Power Toilet Bowl Cleaner,cleaning products,household
32075,46887,Windex Electronic Wipes,cleaning products,household
32076,46915,Kitchen Scrubber Sponges,cleaning products,household
32077,46922,Power & Fresh Cling Gel Country Scent Toilet Bowl Cleaner,cleaning products,household
32078,46956,Microfiber Cleaning Pad,cleaning products,household
32079,46976,Dry Sweeping Refills  X-Large,cleaning products,household
32080,47037,Granite Wipes,cleaning products,household
32081,47106,Large Household Latex Gloves,cleaning products,household
32082,47109,Wet Cloth w/ Gain,cleaning products,household
32083,47159,2 Brooms and 1 Dustpan Set,cleaning products,household
32084,47253,Disinfecting Wet Wipes - Lemongrass Citrus,cleaning products,household
32085,47288,"All Purpose Cleaner, Fragrance Free",cleaning products,household
32086,47394,BBQ Spray Grill Cleaner,cleaning products,household
32087,47407,"Starter Kit, 2 in 1, Sweeping & Mopping",cleaning products,household
32088,47470,Daily Cleaner,cleaning products,household
32089,47477,Cleanser & Polish,cleaning products,household
32090,47550,Refreshing Breeze Mold & Mildew Remover,cleaning products,household
32091,47556,Polish,cleaning products,household
32092,47762,Wet Floor Wipes,cleaning products,household
32093,47870,"Toilet Bowl Cleaner w/ Bleach, Fresh Scent",cleaning products,household
32094,47872,Shiny Microfiber Sponges- 3 CT,cleaning products,household
32095,48118,Max Gel Clog Remover,cleaning products,household
32096,48212,3 Packs Assorted Bottle Brushes,cleaning products,household
32097,48504,Lemon Scent Bathroom Cleaner,cleaning products,household
32098,48532,All Purpose Cleaner,cleaning products,household
32099,48814,Vinegar Gel Cleaner No-Rinse Cleaner Lemon Verbena,cleaning products,household
32100,48898,Bathroom Bleach Foamer,cleaning products,household
32101,49037,Fume Free Oven Cleaner,cleaning products,household
32102,49100,Scrubby Sponges,cleaning products,household
32103,49108,Silver Wipes,cleaning products,household
32104,49147,Fabric & Upholstery Protector,cleaning products,household
32105,49405,"Liquid Muscle Gel Multipurpose Cleaner, Crisp Lemon",cleaning products,household
32106,49460,"Disinfectant Max Cover Mist, Lavender Fields",cleaning products,household
32107,49558,Scrubbing Bubbles Heavy Duty All Purpose Cleaner,cleaning products,household
32108,49652,"Drain Cleaner, Fresh Citrus & Sage Fragrance",cleaning products,household
32109,265,Glass Storage Container with Green Silicone Protection,food storage,household
32110,270,OneZip Storage Bags Quart Size Value Pack,food storage,household
32111,354,Twist n Loc Small Round Containers + Lids,food storage,household
32112,514,Freezer Safe Pint Jars Wide Mouth,food storage,household
32113,538,Take Alongs Twist & Seal Liquid Storage,food storage,household
32114,968,Zipper Bags Sandwich - 50 CT,food storage,household
32115,1034,Medium Soup & Salad Containers + Lids,food storage,household
32116,1421,Canning Jar,food storage,household
32117,1462,Gallon Freezer Reclosable Bags,food storage,household
32118,1537,Zip'n'Steam Medium Cooking Bags,food storage,household
32119,1659,Foil Baking Cups,food storage,household
32120,1885,Gallon Storage Twist & Tie Bags,food storage,household
32121,2040,Wrap Aluminum Foil Heavy Duty,food storage,household
32122,2097,Gallon Size Value Pack Storage Bags,food storage,household
32123,2293,Quart Storage Reclosable,food storage,household
32124,2532,Large Oven Cooking Bags,food storage,household
32125,2724,Quart Storage Reclosable Double Zipper Bags,food storage,household
32126,3131,"Take Alongs, Medium Bowls",food storage,household
32127,3432,Plastic Coated Freezer Paper,food storage,household
32128,3463,Twist 'n Loc Medium Round Containers + Lids,food storage,household
32129,3593,Double Zipper Gallon Storage Bags,food storage,household
32130,3833,Quart Bags,food storage,household
32131,3904,Soft Works Pop Container,food storage,household
32132,3905,Square Extra Small Containers + Lids,food storage,household
32133,4751,Cling Wrap,food storage,household
32134,5047,Easy Open TabsBags,food storage,household
32135,5253,Storage Bags with Click 'n Lock Double Zipper (7 in x 7.75 in),food storage,household
32136,5425,Large Round Containers & Lids,food storage,household
32137,5660,Storage Containers,food storage,household
32138,6162,Small Square Containers & Lids,food storage,household
32139,6504,Bags Freezer Resealable Quart,food storage,household
32140,6645,Bag Clips,food storage,household
32141,6909,Medium Glass Square With Lid,food storage,household
32142,7165,Clear Plastic Wrap,food storage,household
32143,7189,Medium Square Containers & Lids,food storage,household
32144,7561,Cinnamon Chex Cereal,food storage,household
32145,8240,Orange Square 25 Ounce Food Storage,food storage,household
32146,8302,Storage Gallon Zipper Bags - 20 CT,food storage,household
32147,8335,Storage 2 Cup,food storage,household
32148,8403,Wrappers Pre-cut Pop Up Foil Sheets,food storage,household
32149,8678,Gallon Zipper Storage Bags,food storage,household
32150,8797,Food Storage Large Green,food storage,household
32151,9079,Large Rectangle Containers,food storage,household
32152,9400,Easy Find Lids Food Storage,food storage,household
32153,9403,Sandwich Resealable Bags,food storage,household
32154,9684,LunchBlox Sandwich Kit,food storage,household
32155,10243,Parchment Paper,food storage,household
32156,10418,Regular Mouth Pint Mason Jars,food storage,household
32157,10665,3 cup Glass Tupperware with Lid,food storage,household
32158,11102,Fold & Close Sandwich Bags,food storage,household
32159,11139,Double Zipper Pint Size Freezer Bags,food storage,household
32160,12514,Snack Size Zipper Bags,food storage,household
32161,12535,Slider Quart Storage Bags,food storage,household
32162,12702,Slow Cooker Liners,food storage,household
32163,12816,"Heavy Duty 18\"" Aluminium Foil",food storage,household
32164,13145,Double Zipper Freezer Bags,food storage,household
32165,13257,Portion Pack Snack Bags,food storage,household
32166,13429,Fold Top Sandwich Bags,food storage,household
32167,13753,Warehouse Direct Styrofoam 28 Qt Ice Chest Disposable Cooler,food storage,household
32168,13769,Food Storage Square Green - 2 PK,food storage,household
32169,13810,Reclosable Gallon Freezer Bags,food storage,household
32170,14122,18-Ounce Classic With Sport Cap Organic Garden,food storage,household
32171,14359,Hinged Liter Jar,food storage,household
32172,14713,38 Quart Wheelie Cooler Blue,food storage,household
32173,14728,Stretch-to-Fit Food Covers Variety Pack,food storage,household
32174,14812,11 Cup Storage Baking Dish With Lid,food storage,household
32175,15171,Reclosable Sandwich Extra Large Bags,food storage,household
32176,15363,Mini Round Containers + Lids,food storage,household
32177,15845,Quart Size Storage Bags with Click 'n Lock Double Zipper,food storage,household
32178,16077,"Containers + Lids, Mini Deep Squares, Cups",food storage,household
32179,16230,Giant Paper Lunch Bags,food storage,household
32180,16360,Classic With Sport Cap Blue Planet,food storage,household
32181,16494,Double Zipper Gallon Freezer Bags,food storage,household
32182,17166,Simply Store Glass Storage 7 Cup,food storage,household
32183,17447,"Storage Containers, Large Bowl",food storage,household
32184,17642,"Take Alongs, Bowls & Lids",food storage,household
32185,17989,Zipper Quart Size Freezer Bags,food storage,household
32186,18298,Gourmet Brining Bag,food storage,household
32187,18714,Ice Guard Pitcher 1 Gal,food storage,household
32188,18791,Linking Bag Clip,food storage,household
32189,18957,Paper Lunch Bags,food storage,household
32190,19027,Takealongs Serving Bowl,food storage,household
32191,19278,Premier  9 Cups Food Container,food storage,household
32192,19286,Press And Seal Plastic Wrap,food storage,household
32193,19506,Easy Find Lids Container (1.6L/7 cups),food storage,household
32194,19514,Reclosable Sandwich Bags,food storage,household
32195,19661,Slider Freezer Bags,food storage,household
32196,20035,Aqua Colored 18-Ounce Stainless Steel Water Bottle With Loop Cap,food storage,household
32197,20238,Disposable 13.25 in x 9.625 in x 2.75 in Carrier Kit,food storage,household
32198,20428,Resealable Snack Bags,food storage,household
32199,20445,2.25 Quart Pitcher,food storage,household
32200,20630,Parchment Lined 15 in x 10.25 in x .75 in Cookie Sheets,food storage,household
32201,20652,Reusable Snack Containers With Lids,food storage,household
32202,21487,Snack Reclosable Bags,food storage,household
32203,21659,Resealable Sandwich Bags,food storage,household
32204,22110,Gallon Size Single Slide Storage Bags,food storage,household
32205,22493,Carafe,food storage,household
32206,22615,8 Oz Mason Canning Jars,food storage,household
32207,22844,Food Storage Resealable Bags,food storage,household
32208,23128,Gallon Reclosable Storage Bags,food storage,household
32209,23325,Freezer Bags Gallon,food storage,household
32210,23352,Large Deep Dish Containers + Lids,food storage,household
32211,23356,Small Rectangle Containers,food storage,household
32212,23661,Plastic Food Wrap 500 sq ft,food storage,household
32213,24406,Gallon Freezer Slider Bags,food storage,household
32214,25393,"Heavy Duty 12\"" Aluminium Foil",food storage,household
32215,26226,Jumbo Storage Bags,food storage,household
32216,26583,Oven Bags,food storage,household
32217,26586,Quart Sized  Easy Open Freezer Bags,food storage,household
32218,26785,"Freezer Slider Bags, Quart",food storage,household
32219,27035,Aluminum Foil Roll,food storage,household
32220,27406,Variety To Go Containers & Lids,food storage,household
32221,27418,Storage Bags,food storage,household
32222,27776,To Go Snack Containers & Lids,food storage,household
32223,28045,Freezer Safe Regular Mouth Quilted Crystal Jelly Jars 8 Oz,food storage,household
32224,28225,Mini Food Storage Container,food storage,household
32225,29108,"Stainless Steel Water Bottle With Sport Cap, Aqua Color",food storage,household
32226,29496,Paper Cake & Pie Pans,food storage,household
32227,29520,Slider Gallon Freezer Bag,food storage,household
32228,29549,Gallon Freezer Zipper Bags,food storage,household
32229,29598,"Paper Snack & Sandwich Bags, 100% Unbleached",food storage,household
32230,30409,Gallon Size with Ties Storage Bags,food storage,household
32231,30643,Double Zipper 2 Gallon Freezer Bags,food storage,household
32232,30680,Slider Freezer Bag Gallon,food storage,household
32233,30759,Freezer Gallon Bags,food storage,household
32234,31017,One Press Seal Starter Set Variety Pack Containers,food storage,household
32235,31066,Aluminum Foil,food storage,household
32236,31200,Mixer Mate Pitcher,food storage,household
32237,31268,Sandwich Bags,food storage,household
32238,31431,Easy Find Lids Containers 14 Cups,food storage,household
32239,31647,Cut-Rite Wax Paper,food storage,household
32240,31860,Foil Sheets,food storage,household
32241,32149,Compostable Cling Wrap,food storage,household
32242,33805,Oven Ware Pans & Lids,food storage,household
32243,33948,"To Go Lunch Containers With Lids, Medium Rounds with Dressing Cups",food storage,household
32244,34350,Heavy Duty Non-Stick Aluminum Foil 35 sq ft,food storage,household
32245,34564,Home Sandwich Bags Fold & Close,food storage,household
32246,34571,2-Gallon Freezer Recloseable Bags,food storage,household
32247,34696,Gallon Storage Slider Bags,food storage,household
32248,34722,Quart Storage Slider Bags,food storage,household
32249,34834,Recloseable Sandwich Bags,food storage,household
32250,35340,Jumbo Slider Bags,food storage,household
32251,35711,Heat & Eat Containers,food storage,household
32252,35876,Quart Size Single Slide Storage Bags,food storage,household
32253,36056,Freezer Slider Bags,food storage,household
32254,36158,Gallon Storage Reclosable,food storage,household
32255,36326,Multipurpose Sealing Wrap 70 Sq. Ft.,food storage,household
32256,36366,Premium Plastic Food Wrap,food storage,household
32257,36477,Take Alongs Rectangle Containers with Lids - 3 CT,food storage,household
32258,36618,"12\"" Aluminium Foil",food storage,household
32259,36701,RefillReuse Bottle Blue,food storage,household
32260,37256,Reusable Soup & Salad Containers with Lids,food storage,household
32261,37263,Heavy Duty Foil 50 sq ft,food storage,household
32262,37324,with Twist Ties Sandwich & Storage Bags,food storage,household
32263,37599,Neon Clip Large,food storage,household
32264,37828,Quilted Crystal Regular Mouth Jelly Jars,food storage,household
32265,38122,24oz Heat & Eat Container,food storage,household
